1509054060,com.gameEngine.Board@7daf6ecc,red|5 black|12 yellow|8 black|13 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2;red|5 black|12 yellow|8 black|13 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2,1,0
1509054060,com.gameEngine.Board@2e5d6d97,red|5 black|12 yellow|8 black|13 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2;red|5 black|12 yellow|8 black|13 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2 yellow|9,1,1
1509054060,com.gameEngine.Board@2e5d6d97,red|5 black|12 yellow|8 black|13 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2 yellow|9;red|5 black|12 yellow|8 black|13 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2 yellow|9,1,0
1509054060,com.gameEngine.Board@238e0d81,red|5 black|12 yellow|8 black|13 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 yellow|10 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2 yellow|9;red|5 black|12 black|13 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2,1,1
1509054060,com.gameEngine.Board@238e0d81,red|5 black|12 black|13 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2;red|5 black|12 black|13 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2,1,0
1509054060,com.gameEngine.Board@31221be2,red|5 black|12 black|13 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2;red|5 black|12 black|13 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2 yellow|4,1,1
1509054060,com.gameEngine.Board@31221be2,red|5 black|12 black|13 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2 yellow|4;red|5 black|12 black|13 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2 yellow|4,1,0
1509054060,com.gameEngine.Board@377dca04,red|5 black|12 black|13 blue|2 blue|11 blue|1 black|4 yellow|2 blue|4 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2 yellow|4;red|5 black|12 black|13 blue|2 blue|11 blue|1 yellow|2 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2,1,1
1509054060,com.gameEngine.Board@377dca04,red|5 black|12 black|13 blue|2 blue|11 blue|1 yellow|2 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2;red|5 black|12 black|13 blue|2 blue|11 blue|1 yellow|2 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2,1,0
1509054060,com.gameEngine.Board@728938a9,red|5 black|12 black|13 blue|2 blue|11 blue|1 yellow|2 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2;red|5 black|12 black|13 blue|2 blue|11 blue|1 yellow|2 red|13 yellow|6 blue|7 black|9 yellow|10 blue|12 yellow|2 Joker,1,1
